Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Gain/Loss
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,500,250,4/14/18,7.0,California,250
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,10.5,California,280
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,535,250,4/14/18,10.5,California,285
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,565,250,4/14/18,9.5,Minnesota,315
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,512,250,4/14/18,11.0,New York,262
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,495,250,4/14/18,7.0,California,245
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,565,250,4/14/18,8.5,California,315
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,11.0,Utah,300
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,11.0,Georgia,295
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,9.5,New York,310
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,13.0,California,310
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,539,250,4/14/18,10.0,New York,289
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,540,250,4/14/18,10.5,New York,290
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,11.0,Tennessee,305
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,549,250,4/14/18,10.5,California,299
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,501,250,4/14/18,10.5,Florida,251
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,520,250,4/14/18,7.0,Tennessee,270
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-2018,540,250,4/14/18,10.0,New York,290
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,587,250,3/30/18,10.5,Florida,337
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,609,250,3/30/18,9.0,New York,359
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,609,250,3/30/18,10.0,Maryland,359
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,608,250,3/30/18,10.0,Florida,358
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,588,250,3/30/18,10.5,Georgia,338
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,606,250,3/30/18,8.5,Florida,356
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,615,250,3/30/18,10.0,New Jersey,365
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,533,250,3/30/18,7.0,California,283
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,645,250,3/30/18,13.0,California,395
4/24/18,Off-White,Nike-Air-VaporMax-Off-White-Black,690,250,3/30/18,12.0,California,440
4/24/18,Off-White,Nike-Blazer-Mid-Off-White,720,130,9/9/17,13.0,Louisiana,590
4/24/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,590,200,11/1/17,13.0,Michigan,390
4/24/18,Off-White,Nike-Zoom-Fly-Off-White,600,170,11/1/17,13.0,New York,430
4/25/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1689,190,3/3/18,12.5,Florida,1499
4/25/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1710,190,3/3/18,11.0,California,1520
4/25/18,Off-White,Nike-Air-Max-90-Off-White,800,160,9/9/17,8.5,Oregon,640
4/25/18,Off-White,Nike-Air-Max-97-Off-White,775,190,11/1/17,11.0,Florida,585
4/25/18,Off-White,Nike-Air-Presto-Off-White,1695,160,9/9/17,11.0,New York,1535
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,521,250,4/14/18,6.0,Florida,271
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,8.5,Oregon,305
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,536,250,4/14/18,7.5,California,286
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,9.0,California,310
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,5.0,Massachusetts,295
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,547,250,4/14/18,11.5,Maryland,297
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,556,250,4/14/18,9.5,Texas,306
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,9.5,California,305
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,540,250,4/14/18,10.0,Texas,290
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,541,250,4/14/18,11.5,Texas,291
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,548,250,4/14/18,10.0,New Jersey,298
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,564,250,4/14/18,8.0,Tennessee,314
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,569,250,4/14/18,6.5,Florida,319
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,539,250,4/14/18,5.0,California,289
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,9.0,Maryland,300
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,554,250,4/14/18,11.5,North Carolina,304
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,10.0,California,280
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,546,250,4/14/18,11.5,Washington,296
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,569,250,4/14/18,8.5,Illinois,319
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-2018,569,250,4/14/18,12.0,Pennsylvania,319
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,643,250,3/30/18,8.0,Massachusetts,393
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,519,250,3/30/18,5.0,New Hampshire,269
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,640,250,3/30/18,11.0,Virginia,390
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,610,250,3/30/18,9.0,Massachusetts,360
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,622,250,3/30/18,8.5,New York,372
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,617,250,3/30/18,9.5,California,367
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,575,250,3/30/18,10.5,Illinois,325
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,620,250,3/30/18,9.0,New York,370
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,634,250,3/30/18,4.5,Ohio,384
4/25/18,Off-White,Nike-Air-VaporMax-Off-White-Black,685,250,3/30/18,12.0,California,435
4/26/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2050,190,9/9/17,12.0,Oregon,1860
4/26/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2150,190,9/9/17,11.0,Oregon,1960
4/26/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1785,190,3/3/18,9.0,California,1595
4/26/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1800,190,3/3/18,10.0,Georgia,1610
4/26/18,Off-White,Nike-Air-Force-1-Low-Off-White,830,170,11/1/17,10.5,New York,660
4/26/18,Off-White,Nike-Air-Max-90-Off-White,850,160,9/9/17,10.0,California,690
4/26/18,Off-White,Nike-Air-Max-90-Off-White,875,160,9/9/17,11.0,California,715
4/26/18,Off-White,Nike-Air-Max-97-Off-White,746,190,11/1/17,8.0,Texas,556
4/26/18,Off-White,Nike-Air-Presto-Off-White,1800,160,9/9/17,9.0,Colorado,1640
4/26/18,Off-White,Nike-Air-VaporMax-Off-White,985,250,9/9/17,6.0,Florida,735
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,538,250,4/14/18,10.5,California,288
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,10.0,Texas,305
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,10.0,Indiana,305
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,600,250,4/14/18,5.5,Maryland,350
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,11.5,Oregon,300
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,6.0,New Jersey,280
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,569,250,4/14/18,9.5,New Jersey,319
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,500,250,4/14/18,7.0,California,250
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,564,250,4/14/18,12.0,Connecticut,314
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,11.0,California,280
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,525,250,4/14/18,10.0,Pennsylvania,275
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,9.5,Alabama,305
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-2018,540,250,4/14/18,10.5,New York,290
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-Black,592,250,3/30/18,9.0,Texas,342
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-Black,605,250,3/30/18,13.0,Texas,355
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-Black,600,250,3/30/18,8.5,California,350
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-Black,640,250,3/30/18,13.0,Florida,390
4/26/18,Off-White,Nike-Air-VaporMax-Off-White-Black,625,250,3/30/18,13.0,Minnesota,375
4/26/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,570,200,11/1/17,10.0,Arizona,370
4/27/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2450,190,9/9/17,8.5,Oregon,2260
4/27/18,Off-White,Nike-Air-Max-90-Off-White,801,160,9/9/17,8.0,New York,641
4/27/18,Off-White,Nike-Air-VaporMax-Off-White,1050,250,9/9/17,11.5,Florida,800
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,568,250,4/14/18,11.5,Texas,318
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,5.0,Massachusetts,300
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,525,250,4/14/18,11.0,Michigan,275
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,11.0,New York,300
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,568,250,4/14/18,9.5,Oregon,318
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,505,250,4/14/18,11.0,Texas,255
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,495,250,4/14/18,7.0,Maryland,245
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,574,250,4/14/18,13.0,Florida,324
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,565,250,4/14/18,9.5,California,315
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,535,250,4/14/18,10.0,Illinois,285
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,568,250,4/14/18,11.5,Texas,318
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,543,250,4/14/18,10.5,Texas,293
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,569,250,4/14/18,13.0,North Carolina,319
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,559,250,4/14/18,10.0,Arizona,309
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,538,250,4/14/18,6.0,Georgia,288
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,551,250,4/14/18,8.5,Pennsylvania,301
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,569,250,4/14/18,11.5,New York,319
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,551,250,4/14/18,8.5,Virginia,301
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-2018,571,250,4/14/18,12.0,Tennessee,321
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-Black,611,250,3/30/18,9.5,Florida,361
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-Black,610,250,3/30/18,9.0,California,360
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-Black,625,250,3/30/18,9.5,California,375
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-Black,590,250,3/30/18,9.0,Virginia,340
4/27/18,Off-White,Nike-Air-VaporMax-Off-White-Black,568,250,3/30/18,7.5,New York,318
4/27/18,Off-White,Nike-Blazer-Mid-Off-White,710,130,9/9/17,13.0,New York,580
4/27/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,525,200,11/1/17,13.0,New York,325
4/28/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2150,190,9/9/17,11.0,Washington,1960
4/28/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2232,190,9/9/17,10.5,Oregon,2042
4/28/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1850,190,3/3/18,14.0,California,1660
4/28/18,Off-White,Nike-Air-Max-90-Off-White,885,160,9/9/17,8.5,New York,725
4/28/18,Off-White,Nike-Air-Max-97-Off-White,775,190,11/1/17,13.0,Oregon,585
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,569,250,4/14/18,9.0,New Jersey,319
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,533,250,4/14/18,10.0,California,283
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,584,250,4/14/18,12.0,Indiana,334
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,559,250,4/14/18,8.0,New York,309
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,11.0,Illinois,295
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,519,250,4/14/18,4.0,Oregon,269
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,535,250,4/14/18,10.0,New Jersey,285
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,570,250,4/14/18,11.5,Washington,320
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,580,250,4/14/18,12.0,Michigan,330
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,570,250,4/14/18,12.0,New York,320
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,568,250,4/14/18,12.0,Florida,318
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,10.0,New Jersey,300
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,11.0,Texas,300
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-2018,583,250,4/14/18,12.0,Michigan,333
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-Black,540,250,3/30/18,7.0,California,290
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-Black,640,250,3/30/18,10.5,Michigan,390
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-Black,585,250,3/30/18,8.5,Virginia,335
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-Black,645,250,3/30/18,11.5,California,395
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-Black,675,250,3/30/18,12.0,California,425
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-Black,630,250,3/30/18,11.0,Florida,380
4/28/18,Off-White,Nike-Air-VaporMax-Off-White-Black,624,250,3/30/18,10.0,Georgia,374
4/28/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,640,200,11/1/17,10.5,New Jersey,440
4/29/18,Off-White,Nike-Air-Max-90-Off-White,890,160,9/9/17,8.5,Alaska,730
4/29/18,Off-White,Nike-Air-Max-97-Off-White,775,190,11/1/17,11.0,California,585
4/29/18,Off-White,Nike-Air-VaporMax-Off-White,1100,250,9/9/17,8.0,California,850
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,10.5,Florida,300
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,564,250,4/14/18,13.0,Florida,314
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,565,250,4/14/18,9.5,Michigan,315
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,11.0,California,280
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,572,250,4/14/18,11.5,Georgia,322
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,525,250,4/14/18,6.5,California,275
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,10.5,Pennsylvania,295
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,4.0,Utah,295
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,6.0,New York,280
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,506,250,4/14/18,4.0,Oregon,256
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,4.0,California,295
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-Black,671,250,3/30/18,12.0,Illinois,421
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-Black,590,250,3/30/18,6.5,New York,340
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-Black,600,250,3/30/18,9.0,Florida,350
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-Black,491,250,3/30/18,4.0,Colorado,241
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-Black,620,250,3/30/18,9.5,Massachusetts,370
4/29/18,Off-White,Nike-Air-VaporMax-Off-White-Black,610,250,3/30/18,5.5,Georgia,360
4/30/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2198,190,9/9/17,11.0,New York,2008
4/30/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1850,190,3/3/18,10.5,New Jersey,1660
4/30/18,Off-White,Nike-Air-Max-90-Off-White,1100,160,9/9/17,14.0,Florida,940
4/30/18,Off-White,Nike-Air-Max-90-Off-White,887,160,9/9/17,6.5,Connecticut,727
4/30/18,Off-White,Nike-Air-Max-97-Off-White,740,190,11/1/17,11.5,California,550
4/30/18,Off-White,Nike-Air-Presto-Off-White,1700,160,9/9/17,10.0,California,1540
4/30/18,Off-White,Nike-Air-Presto-Off-White,1750,160,9/9/17,9.0,New York,1590
4/30/18,Off-White,Nike-Air-VaporMax-Off-White,881,250,9/9/17,9.5,Tennessee,631
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,583,250,4/14/18,12.0,Florida,333
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,9.0,New York,300
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,12.0,California,310
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,5.0,Michigan,300
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,540,250,4/14/18,10.5,California,290
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,528,250,4/14/18,10.5,Georgia,278
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,10.0,New York,280
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,529,250,4/14/18,12.0,Florida,279
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,9.0,Florida,310
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,4.0,New York,295
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,538,250,4/14/18,12.0,Connecticut,288
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,540,250,4/14/18,10.0,Connecticut,290
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,10.5,Wisconsin,295
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,527,250,4/14/18,10.5,New York,277
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,540,250,4/14/18,9.0,South Carolina,290
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,535,250,4/14/18,10.0,New York,285
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,565,250,4/14/18,12.0,California,315
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,519,250,4/14/18,10.5,California,269
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,515,250,4/14/18,6.5,New York,265
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-2018,610,250,4/14/18,5.5,Texas,360
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-Black,611,250,3/30/18,11.0,Pennsylvania,361
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-Black,620,250,3/30/18,9.0,Florida,370
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-Black,640,250,3/30/18,11.5,California,390
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-Black,685,250,3/30/18,12.0,New York,435
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-Black,621,250,3/30/18,9.5,California,371
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-Black,601,250,3/30/18,10.5,Alaska,351
4/30/18,Off-White,Nike-Air-VaporMax-Off-White-Black,601,250,3/30/18,11.5,California,351
4/30/18,Off-White,Nike-Zoom-Fly-Off-White,682,170,11/1/17,8.0,California,512
5/1/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2195,190,9/9/17,11.0,California,2005
5/1/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1685,190,3/3/18,11.0,New York,1495
5/1/18,Off-White,Nike-Air-Max-90-Off-White,840,160,9/9/17,10.0,Florida,680
5/1/18,Off-White,Nike-Air-Max-97-Off-White,735,190,11/1/17,13.0,Ohio,545
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,532,250,4/14/18,5.0,Oregon,282
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,10.0,Massachusetts,310
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,8.5,Pennsylvania,280
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,549,250,4/14/18,9.5,California,299
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,13.0,California,305
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,7.5,Massachusetts,280
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,520,250,4/14/18,11.5,New York,270
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,583,250,4/14/18,12.0,California,333
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,9.5,California,300
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,11.0,Texas,305
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,10.5,Nevada,305
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,10.5,Maryland,300
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,11.5,Texas,305
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,9.5,Illinois,305
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-Black,680,250,3/30/18,12.0,Massachusetts,430
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-Black,615,250,3/30/18,10.0,Louisiana,365
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-Black,685,250,3/30/18,11.5,Virginia,435
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-Black,645,250,3/30/18,9.5,California,395
5/1/18,Off-White,Nike-Air-VaporMax-Off-White-Black,540,250,3/30/18,3.5,Arizona,290
5/1/18,Off-White,Nike-Blazer-Mid-Off-White,970,130,9/9/17,7.5,California,840
5/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2380,190,9/9/17,10.0,New York,2190
5/2/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1640,190,3/3/18,11.0,Florida,1450
5/2/18,Off-White,Nike-Air-VaporMax-Off-White,948,250,9/9/17,9.5,California,698
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,9.5,Georgia,300
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,545,250,4/14/18,12.0,California,295
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,535,250,4/14/18,5.5,California,285
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,558,250,4/14/18,9.5,Florida,308
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,555,250,4/14/18,9.5,New Jersey,305
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,560,250,4/14/18,9.0,New York,310
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,501,250,4/14/18,13.0,Iowa,251
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,550,250,4/14/18,10.0,Texas,300
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,525,250,4/14/18,4.0,Oregon,275
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,554,250,4/14/18,11.5,Florida,304
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,530,250,4/14/18,11.5,New York,280
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-2018,525,250,4/14/18,8.0,Michigan,275
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,635,250,3/30/18,13.0,New York,385
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,684,250,3/30/18,12.0,Kentucky,434
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,600,250,3/30/18,11.0,New York,350
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,639,250,3/30/18,10.5,Oregon,389
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,640,250,3/30/18,9.5,New York,390
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,687,250,3/30/18,12.0,New York,437
5/2/18,Off-White,Nike-Air-VaporMax-Off-White-Black,677,250,3/30/18,10.5,New York,427
5/2/18,Off-White,Nike-React-Hyperdunk-2017-Flyknit-Off-White,590,200,11/1/17,9.5,California,390
5/2/18,Off-White,Nike-Zoom-Fly-Off-White,720,170,11/1/17,12.0,California,550
5/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-Chicago,2875,190,9/9/17,8.0,Texas,2685
5/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1700,190,3/3/18,10.5,California,1510
5/3/18,Off-White,Air-Jordan-1-Retro-High-Off-White-White,1810,190,3/3/18,9.0,California,1620
5/3/18,Off-White,Nike-Air-Force-1-Low-Off-White,1149,170,11/1/17,8.5,Florida,979
5/3/18,Off-White,Nike-Air-Max-90-Off-White,895,160,9/9/17,9.0,California,735
5/3/18,Off-White,Nike-Air-Max-97-Off-White,928,190,11/1/17,6.5,California,738
5/3/18,Off-White,Nike-Air-Presto-Off-White,1760,160,9/9/17,10.0,California,1600
5/3/18,Off-White,Nike-Air-VaporMax-Off-White,1050,250,9/9/17,10.0,Michigan,800
